16246.375 [5-3]R1e(7.5)  16245.770 [5-3]R1f(7.5)     56
16252.426 [5-3]R2e(6.5)  16253.038 [5-3]R2f(6.5)     49
16256.100 [2-0]P2e(14.5) 16252.321 [2-0]P2f(14.5)    26
16259.460 [2-0]P1e(15.5) 16264.596 [2-0]P1f(15.5)    45
16270.076 [5-3]R1e(13.5) 16270.234 [5-3]R1f(13.5)    35
16270.150 [5-3]R2e(12.5) 16270.467 [5-3]R2f(12.5)    35
16270.635 [5-3]R1e(6.5)  16270.007 [5-3]R1f(6.5)     75
16279.446 [5-3]R2e(5.5)  16280.005 [5-3]R2f(5.5)     70
16302.590 [5-3]R1e(5.5)  16301.970 [5-3]R1f(5.5)    220
16303.398 [5-3]R2e(13.5) 16303.567 [5-3]R2f(13.5)    25
16303.522 [5-3]R1e(14.5) 16303.912 [5-3]R1f(14.5)    25
16315.279 [5-3]R2e(4.5)  16315.751 [5-3]R2f(4.5)    135
16317.376 [4-2]P2e(4.5)  16316.952 [4-2]P2f(4.5)   1450
16342.046 [5-3]R1e(4.5)  16341.468 [5-3]R1f(4.5)    630
16345.639 [5-3]R2e(14.5) 16345.632 [5-3]R2f(14.5)    22
16345.852 [5-3]R1e(15.5) 16346.506 [5-3]R1f(15.5)    22
16350.648 [4-2]P1e(5.5)  16351.959 [4-2]P1f(5.5)   3050
16359.048 [3-1]P2e(10.5) 16356.686 [3-1]P2f(10.5)    69
16360.211 [5-3]R2e(3.5)  16360.559 [5-3]R2f(3.5)    320
16369.063 [3-1]P1e(11.5) 16372.609 [3-1]P1f(11.5)    85
16388.742 [5-3]R1e(3.5)  16388.244 [5-3]R1f(3.5)   1620
16397.081 [5-3]R2e(15.5) 16396.869 [5-3]R2f(15.5)    23
16397.293 [5-3]R1e(16.5) 16398.244 [5-3]R1f(16.5)    23
16414.643 [5-3]R2e(2.5)  16414.832 [5-3]R2f(2.5)    790
16442.347 [5-3]R1e(2.5)  16441.964 [5-3]R1f(2.5)   2950
16447.985 [4-2]P2e(5.5)  16447.255 [4-2]P2f(5.5)    640
16452.548 [2-0]P2e(15.5) 16448.320 [2-0]P2f(15.5)    35
16454.869 [2-0]P1e(16.5) 16460.532 [2-0]P1f(16.5)    40
16457.968 [5-3]R2e(16.5) 16457.520 [5-3]R2f(16.5)    13
16458.102 [5-3]R1e(17.5) 16459.383 [5-3]R1f(17.5)    13
16475.646 [4-2]P1e(6.5)  16477.325 [4-2]P1f(6.5)   1180
16479.062 [5-3]R2e(1.5)  16479.063 [5-3]R2f(1.5)   1350
16502.485 [5-3]R1e(1.5)  16502.244 [5-3]R1f(1.5)   3450
16528.570 [5-3]R1e(18.5) 16530.218 [5-3]R1f(18.5)     4
16528.581 [5-3]R2e(17.5) 16527.867 [5-3]R2f(17.5)     4
16530.766 [3-1]P2e(11.5) 16528.017 [3-1]P2f(11.5)    85
16539.101 [3-1]P1e(12.5) 16543.106 [3-1]P1f(12.5)    80
16553.909 [5-3]R2e(0.5)  16553.722 [5-3]R2f(0.5)   1300
16586.850 [4-2]P2e(6.5)  16585.798 [4-2]P2f(6.5)    250
16609.993 [4-2]P1e(7.5)  16612.058 [4-2]P1f(7.5)    410
16659.201 [2-0]P2e(16.5) 16654.497 [2-0]P2f(16.5)    35
16660.535 [2-0]P1e(17.5) 16666.756 [2-0]P1f(17.5)    45
16689.560 [5-3]Q2e(0.5)  16688.846 [5-3]Q2f(0.5)   1150
16692.489 [5-3]Q1e(1.5)  16692.270 [5-3]Q1f(1.5)   9600
16703.244 [5-3]Q2e(1.5)  16702.035 [5-3]Q2f(1.5)    350
16709.257 [5-3]Q1e(2.5)  16708.446 [5-3]Q1f(2.5)   4100
16712.082 [3-1]P2e(12.5) 16708.922 [3-1]P2f(12.5)    65
16718.929 [3-1]P1e(13.5) 16723.422 [3-1]P1f(13.5)    95
16725.409 [5-3]Q2e(2.5)  16724.072 [5-3]Q2f(2.5)    130
16733.404 [5-3]Q1e(3.5)  16731.559 [5-3]Q1f(3.5)   1300
16734.353 [4-2]P2e(7.5)  16732.963 [4-2]P2f(7.5)    160
16753.831 [4-2]P1e(8.5)  16756.301 [4-2]P1f(8.5)    180
16755.759 [5-3]Q2e(3.5)  16754.733 [5-3]Q2f(3.5)     40
16765.244 [5-3]Q1e(4.5)  16761.905 [5-3]Q1f(4.5)    370
16794.115 [5-3]Q2e(4.5)  16793.853 [5-3]Q2f(4.5)     18
16805.010 [5-3]Q1e(5.5)  16799.730 [5-3]Q1f(5.5)     92
16840.328 [5-3]P2e(1.5)  16840.637 [5-3]P2f(1.5)   1640
16852.886 [5-3]Q1e(6.5)  16845.236 [5-3]Q1f(6.5)     22
16876.504 [2-0]P2e(17.5) 16871.295 [2-0]P2f(17.5)    37
16876.887 [2-0]P1e(18.5) 16883.699 [2-0]P1f(18.5)    37
16890.887 [4-2]P2e(8.5)  16889.141 [4-2]P2f(8.5)    100
16903.392 [3-1]P2e(13.5) 16899.797 [3-1]P2f(13.5)    83
16903.504 [5-3]P1e(2.5)  16903.855 [5-3]P1f(2.5)   7450
16907.351 [4-2]P1e(9.5)  16910.248 [4-2]P1f(9.5)    133
16908.898 [3-1]P1e(14.5) 16913.907 [3-1]P1f(14.5)    97
16955.015 [5-3]P2e(2.5)  16955.145 [5-3]P2f(2.5)   3050
17008.429 [5-3]P1e(3.5)  17009.086 [5-3]P1f(3.5)   8600
17056.849 [4-2]P2e(9.5)  17054.727 [4-2]P2f(9.5)    110
17070.790 [4-2]P1e(10.5) 17074.140 [4-2]P1f(10.5)   135
17078.432 [5-3]P2e(3.5)  17078.308 [5-3]P2f(3.5)   2500
17104.394 [2-0]P1e(19.5) 17111.832 [2-0]P1f(19.5)    35
17104.940 [2-0]P2e(18.5) 17099.195 [2-0]P2f(18.5)    35
17105.120 [3-1]P2e(14.5) 17101.063 [3-1]P2f(14.5)    83
17109.393 [3-1]P1e(15.5) 17114.950 [3-1]P1f(15.5)    92
17123.157 [5-3]P1e(4.5)  17124.164 [5-3]P1f(4.5)   6700
17170.536 [6-4]R1e(9.5)  17170.187 [6-4]R1f(9.5)     72
17173.394 [6-4]R2e(8.5)  17174.008 [6-4]R2f(8.5)     55
17174.848 [6-4]R1e(10.5) 17174.648 [6-4]R1f(10.5)    49
17175.398 [6-4]R1e(8.5)  17174.934 [6-4]R1f(8.5)     80
17176.575 [6-4]R2e(9.5)  17177.132 [6-4]R2f(9.5)     52
17179.834 [6-4]R2e(7.5)  17180.472 [6-4]R2f(7.5)     58
17188.505 [6-4]R1e(11.5) 17188.490 [6-4]R1f(11.5)    51
17189.269 [6-4]R1e(7.5)  17188.724 [6-4]R1f(7.5)     80
17189.433 [6-4]R2e(10.5) 17189.901 [6-4]R2f(10.5)    31
17195.904 [6-4]R2e(6.5)  17196.531 [6-4]R2f(6.5)     55
17210.530 [5-3]P2e(4.5)  17210.107 [5-3]P2f(4.5)   1360
17211.699 [6-4]R1e(12.5) 17211.903 [6-4]R1f(12.5)    28
17211.983 [6-4]R1e(6.5)  17211.393 [6-4]R1f(6.5)     75
17212.079 [6-4]R2e(11.5) 17212.424 [6-4]R2f(11.5)    28
17221.682 [6-4]R2e(5.5)  17222.263 [6-4]R2f(5.5)     81
17232.644 [4-2]P2e(10.5) 17230.123 [4-2]P2f(10.5)    98
17243.355 [6-4]R1e(5.5)  17242.758 [6-4]R1f(5.5)    185
17244.436 [4-2]P1e(11.5) 17248.264 [4-2]P1f(11.5)    99
17244.644 [6-4]R1e(13.5) 17245.104 [6-4]R1f(13.5)    39
17244.669 [6-4]R2e(12.5) 17244.859 [6-4]R2f(12.5)    39
17247.933 [5-3]P1e(5.5)  17249.319 [5-3]P1f(5.5)   3250
17257.345 [6-4]R2e(4.5)  17257.841 [6-4]R2f(4.5)    210
17283.163 [6-4]R1e(4.5)  17282.596 [6-4]R1f(4.5)    700
17287.409 [6-4]R2e(13.5) 17287.410 [6-4]R2f(13.5)    25
17287.587 [6-4]R1e(14.5) 17288.340 [6-4]R1f(14.5)    25
17303.178 [6-4]R2e(3.5)  17303.548 [6-4]R2f(3.5)    330
17317.720 [3-1]P2e(15.5) 17313.172 [3-1]P2f(15.5)    88
17320.841 [3-1]P1e(16.5) 17326.980 [3-1]P1f(16.5)    84
17331.124 [6-4]R1e(3.5)  17330.629 [6-4]R1f(3.5)   1690
17340.551 [6-4]R2e(14.5) 17340.328 [6-4]R2f(14.5)    22
17340.808 [6-4]R1e(15.5) 17341.894 [6-4]R1f(15.5)    25
17343.566 [2-0]P1e(20.5) 17351.670 [2-0]P1f(20.5)    45
17345.030 [2-0]P2e(19.5) 17338.716 [2-0]P2f(19.5)    45
17351.525 [5-3]P2e(5.5)  17350.776 [5-3]P2f(5.5)    725
17359.582 [6-4]R2e(2.5)  17359.787 [6-4]R2f(2.5)    730
17382.915 [5-3]P1e(6.5)  17384.702 [5-3]P1f(6.5)   1310
17386.890 [6-4]R1e(2.5)  17386.508 [6-4]R1f(2.5)   3050
17404.396 [6-4]R2e(15.5) 17403.914 [6-4]R2f(15.5)    16
17404.630 [6-4]R1e(16.5) 17406.090 [6-4]R1f(16.5)    20
17418.696 [4-2]P2e(11.5) 17415.751 [4-2]P2f(11.5)   106
17427.043 [6-4]R2e(1.5)  17427.051 [6-4]R2f(1.5)   1320
17428.618 [4-2]P1e(12.5) 17432.955 [4-2]P1f(12.5)   145
17450.088 [6-4]R1e(1.5)  17449.847 [6-4]R1f(1.5)   3610
17479.296 [6-4]R2e(16.5) 17478.518 [6-4]R2f(16.5)    19
17479.421 [6-4]R1e(17.5) 17481.295 [6-4]R1f(17.5)    15
17501.773 [5-3]P2e(6.5)  17500.678 [5-3]P2f(6.5)    305
17505.998 [6-4]R2e(0.5)  17505.808 [6-4]R2f(0.5)   1310
17528.261 [5-3]P1e(7.5)  17530.472 [5-3]P1f(7.5)    530
17541.684 [3-1]P2e(16.5) 17536.613 [3-1]P2f(16.5)    75
17543.709 [3-1]P1e(17.5) 17550.466 [3-1]P1f(17.5)    90
17565.598 [6-4]R1e(18.5) 17567.932 [6-4]R1f(18.5)     7
17565.657 [6-4]R2e(17.5) 17564.545 [6-4]R2f(17.5)     7
17594.963 [2-0]P1e(21.5) 17603.773 [2-0]P1f(21.5)    40
17597.342 [2-0]P2e(20.5) 17590.424 [2-0]P2f(20.5)    38
17615.446 [4-2]P2e(12.5) 17612.051 [4-2]P2f(12.5)   120
17623.711 [4-2]P1e(13.5) 17628.589 [4-2]P1f(13.5)   110
17650.235 [6-4]Q2e(0.5)  17649.490 [6-4]Q2f(0.5)   1050
17653.330 [6-4]Q1e(1.5)  17653.109 [6-4]Q1f(1.5)   9500
17661.693 [5-3]P2e(7.5)  17660.231 [5-3]P2f(7.5)    115
17665.522 [6-4]Q2e(1.5)  17664.251 [6-4]Q2f(1.5)    290
17672.223 [6-4]Q1e(2.5)  17671.401 [6-4]Q1f(2.5)   3500
17684.167 [5-3]P1e(8.5)  17686.824 [5-3]P1f(8.5)    250
17690.349 [6-4]Q2e(2.5)  17688.927 [6-4]Q2f(2.5)    130
17699.387 [6-4]Q1e(3.5)  17697.504 [6-4]Q1f(3.5)    950
17724.416 [6-4]Q2e(3.5)  17723.298 [6-4]Q2f(3.5)     50
17735.173 [6-4]Q1e(4.5)  17731.751 [6-4]Q1f(4.5)    380
17767.542 [6-4]Q2e(4.5)  17767.202 [6-4]Q2f(4.5)     15
17777.543 [3-1]P2e(17.5) 17771.916 [3-1]P2f(17.5)    85
17778.513 [3-1]P1e(18.5) 17785.927 [3-1]P1f(18.5)    88
17779.860 [6-4]Q1e(5.5)  17774.426 [6-4]Q1f(5.5)    105
17811.315 [6-4]P2e(1.5)  17811.652 [6-4]P2f(1.5)    270
17819.674 [6-4]Q2e(5.5)  17820.577 [6-4]Q2f(5.5)     10
17823.369 [4-2]P2e(13.5) 17819.493 [4-2]P2f(13.5)   110
17830.136 [4-2]P1e(14.5) 17835.590 [4-2]P1f(14.5)   145
17831.727 [5-3]P2e(8.5)  17829.878 [5-3]P2f(8.5)    130
17833.673 [6-4]Q1e(6.5)  17825.773 [6-4]Q1f(6.5)     23
17850.877 [5-3]P1e(9.5)  17854.006 [5-3]P1f(9.5)    130
17859.193 [2-0]P1e(22.5) 17868.754 [2-0]P1f(22.5)    27
17862.495 [2-0]P2e(21.5) 17854.935 [2-0]P2f(21.5)    27
17880.115 [6-4]P1e(2.5)  17880.477 [6-4]P1f(2.5)   7200
17896.820 [6-4]Q1e(7.5)  17886.017 [6-4]Q1f(7.5)     12
17993.619 [6-4]P1e(3.5)  17994.303 [6-4]P1f(3.5)   7100
18048.362 [4-2]P1e(15.5) 18054.429 [4-2]P1f(15.5)    83
18067.987 [6-4]P2e(3.5)  18067.886 [6-4]P2f(3.5)    442
19560.016 [7-5]P1e(6.5)  19562.076 [7-5]P1f(6.5)    343
19572.916 [8-6]R2e(4.5)  19573.505 [8-6]R2f(4.5)     21
19593.672 [8-6]R1e(4.5)  19593.175 [8-6]R1f(4.5)     90
19617.169 [5-3]P2e(16.5) 19611.151 [5-3]P2f(16.5)    39
19618.488 [8-6]R2e(3.5)  19618.947 [8-6]R2f(3.5)    216
19621.174 [5-3]P1e(17.5) 19629.383 [5-3]P1f(17.5)    24
19624.049 [8-6]R1e(12.5) 19625.153 [8-6]R1f(12.5)     5
19624.186 [8-6]R2e(11.5) 19624.260 [8-6]R2f(11.5)     5
19642.700 [8-6]R1e(3.5)  19642.243 [8-6]R1f(3.5)    775
19677.852 [8-6]R2e(2.5)  19678.131 [8-6]R2f(2.5)    276
19699.504 [7-5]P2e(6.5)  19698.335 [7-5]P2f(6.5)    267
19702.271 [8-6]R1e(2.5)  19701.906 [8-6]R1f(2.5)   1180
19734.939 [7-5]P1e(7.5)  19737.523 [7-5]P1f(7.5)    314
19751.481 [8-6]R2e(1.5)  19751.540 [8-6]R2f(1.5)    811
19761.924 [6-4]P2e(12.5) 19757.946 [6-4]P2f(12.5)    86
19771.986 [8-6]R1e(1.5)  19771.752 [8-6]R1f(1.5)   2301
19774.157 [6-4]P1e(13.5) 19780.065 [6-4]P1f(13.5)    97
19839.810 [8-6]R2e(0.5)  19839.643 [8-6]R2f(0.5)    821
20005.416 [8-6]Q2e(0.5)  20004.616 [8-6]Q2f(0.5)    389
20008.282 [8-6]Q1e(1.5)  20008.057 [8-6]Q1f(1.5)   3501
20033.636 [8-6]Q1e(2.5)  20032.794 [8-6]Q1f(2.5)    907
20069.971 [8-6]Q1e(3.5)  20068.022 [8-6]Q1f(3.5)    168
20099.726 [7-5]P2e(8.5)  20097.648 [7-5]P2f(8.5)    103
20193.027 [8-6]P2e(1.5)  20193.439 [8-6]P2f(1.5)    619
20275.649 [8-6]P1e(2.5)  20276.035 [8-6]P1f(2.5)   3863
20283.269 [6-4]P2e(14.5) 20278.045 [6-4]P2f(14.5)    82
20291.875 [6-4]P1e(15.5) 20299.324 [6-4]P1f(15.5)   116
20294.057 [4-2]P1e(23.5) 20306.858 [4-2]P1f(23.5)    46
20298.215 [4-2]P2e(22.5) 20288.193 [4-2]P2f(22.5)    49
20320.550 [7-5]P2e(9.5)  20317.965 [7-5]P2f(9.5)    129
20339.378 [8-6]P2e(2.5)  20339.630 [8-6]P2f(2.5)   2135
20343.615 [7-5]P1e(10.5) 20348.004 [7-5]P1f(10.5)   180
20499.377 [8-6]P2e(3.5)  20499.365 [8-6]P2f(3.5)    898
20524.205 [5-3]P2e(19.5) 20515.957 [5-3]P2f(19.5)    46
20524.341 [5-3]P1e(20.5) 20535.271 [5-3]P1f(20.5)    64
20556.137 [7-5]P2e(10.5) 20553.006 [7-5]P2f(10.5)   103
20562.947 [8-6]P1e(4.5)  20564.138 [8-6]P1f(4.5)   3744
20574.983 [6-4]P1e(16.5) 20583.290 [6-4]P1f(16.5)    90
20576.201 [7-5]P1e(11.5) 20581.284 [7-5]P1f(11.5)   128
20673.027 [8-6]P2e(4.5)  20672.675 [8-6]P2f(4.5)     61
20728.160 [8-6]P1e(5.5)  20729.852 [8-6]P1f(5.5)   2843
20807.282 [7-5]P2e(11.5) 20803.561 [7-5]P2f(11.5)   146
20824.709 [7-5]P1e(12.5) 20830.539 [7-5]P1f(12.5)   215
20860.626 [8-6]P2e(5.5)  20859.878 [8-6]P2f(5.5)    819
20870.045 [6-4]P2e(16.5) 20863.383 [6-4]P2f(16.5)   100
20875.474 [6-4]P1e(17.5) 20884.703 [6-4]P1f(17.5)    87
20908.434 [8-6]P1e(6.5)  20910.677 [8-6]P1f(6.5)   1511
21062.696 [8-6]P2e(6.5)  21061.506 [8-6]P2f(6.5)    410
21068.174 [9-7]R1e(4.5)  21067.754 [9-7]R1f(4.5)    384
21074.856 [7-5]P2e(12.5) 21070.496 [7-5]P2f(12.5)   126
21089.925 [7-5]P1e(13.5) 21096.562 [7-5]P1f(13.5)   151
21096.331 [9-7]R2e(3.5)  21096.890 [9-7]R2f(3.5)    185
21104.256 [8-6]P1e(7.5)  21107.095 [8-6]P1f(7.5)    692
21116.085 [9-7]R1e(3.5)  21115.672 [9-7]R1f(3.5)    872
21155.932 [9-7]R2e(2.5)  21156.299 [9-7]R2f(2.5)    398
21176.738 [9-7]R1e(2.5)  21176.396 [9-7]R1f(2.5)   1442
21190.460 [6-4]P2e(17.5) 21182.995 [6-4]P2f(17.5)    82
21194.395 [6-4]P1e(18.5) 21204.617 [6-4]P1f(18.5)    72
21217.546 [5-3]P1e(22.5) 21230.619 [5-3]P1f(22.5)    54
21219.937 [5-3]P2e(21.5) 21209.935 [5-3]P2f(21.5)    51
21232.348 [9-7]R2e(1.5)  21232.476 [9-7]R2f(1.5)    637
21249.702 [9-7]R1e(1.5)  21249.477 [9-7]R1f(1.5)   1636
21279.901 [8-6]P2e(7.5)  21278.229 [8-6]P2f(7.5)    270
21316.159 [8-6]P1e(8.5)  21319.644 [8-6]P1f(8.5)    231
21326.012 [9-7]R2e(0.5)  21325.888 [9-7]R2f(0.5)    630
21359.815 [7-5]P2e(13.5) 21354.763 [7-5]P2f(13.5)   116
21372.739 [7-5]P1e(14.5) 21380.250 [7-5]P1f(14.5)   129
21423.328 [4-2]P1e(26.5) 21439.874 [4-2]P1f(26.5)    44
21431.361 [4-2]P2e(25.5) 21418.217 [4-2]P2f(25.5)    41
21505.421 [9-7]Q2e(0.5)  21504.611 [9-7]Q2f(0.5)    503
21507.401 [9-7]Q1e(1.5)  21507.176 [9-7]Q1f(1.5)   4415
21513.018 [8-6]P2e(8.5)  21510.821 [8-6]P2f(8.5)    227
21529.343 [9-7]Q2e(1.5)  21527.946 [9-7]Q2f(1.5)    163
21530.439 [6-4]P2e(18.5) 21522.110 [6-4]P2f(18.5)    67
21663.221 [7-5]P2e(14.5) 21657.419 [7-5]P2f(14.5)    78
21667.808 [9-7]R2e(15.5) 21665.760 [9-7]R2f(15.5)    96
21710.912 [9-7]P2e(1.5)  21711.378 [9-7]P2f(1.5)    974
21762.912 [8-6]P2e(9.5)  21760.145 [8-6]P2f(9.5)    143
21790.770 [8-6]P1e(10.5) 21795.705 [8-6]P1f(10.5)   187
21802.086 [9-7]P1e(2.5)  21802.488 [9-7]P1f(2.5)   3230
21873.341 [9-7]P2e(2.5)  21873.670 [9-7]P2f(2.5)   1541
21955.226 [9-7]P1e(3.5)  21956.018 [9-7]P1f(3.5)   4612
21986.255 [7-5]P2e(15.5) 21979.636 [7-5]P2f(15.5)    71
21995.322 [7-5]P1e(16.5) 22004.808 [7-5]P1f(16.5)    63
22030.541 [8-6]P2e(10.5) 22027.154 [8-6]P2f(10.5)   113
22052.332 [9-7]P2e(3.5)  22052.406 [9-7]P2f(3.5)   1413
22055.019 [8-6]P1e(11.5) 22060.772 [8-6]P1f(11.5)   184
22124.874 [9-7]P1e(4.5)  22126.153 [9-7]P1f(4.5)   3960
22311.811 [9-7]P1e(5.5)  22313.655 [9-7]P1f(5.5)   1575
22316.968 [8-6]P2e(11.5) 22312.906 [8-6]P2f(11.5)    77
22330.236 [7-5]P2e(16.5) 22322.730 [7-5]P2f(16.5)    53
22338.458 [8-6]P1e(12.5) 22345.101 [8-6]P1f(12.5)   107
22460.643 [9-7]P2e(5.5)  22459.950 [9-7]P2f(5.5)    446
22516.745 [9-7]P1e(6.5)  22519.221 [9-7]P1f(6.5)   1100
22623.371 [8-6]P2e(12.5) 22618.574 [8-6]P2f(12.5)    71
22642.179 [8-6]P1e(13.5) 22649.790 [8-6]P1f(13.5)    84
22691.029 [9-7]P2e(6.5)  22689.856 [9-7]P2f(6.5)    164
22740.392 [9-7]P1e(7.5)  22743.564 [9-7]P1f(7.5)    547
22983.538 [9-7]P1e(8.5)  22987.471 [9-7]P1f(8.5)    167
